"layer_from","layer_to","ave_distance","number_of_modules","trial"
"3","4east",116460.325351282,15,32
"3","4west",173819.8640375,12,32
"3","5",200269.8012,5,32
"3","6",274331.434485714,4,32
"4east","4east",95.901643,9,32
"4east","4west",57427.9852870833,14,32
"4east","5",93014.503015,5,32
"4east","6",172770.980025,4,32
"4west","4west",176.725963,3,32
"4west","5",52726.4123812,11,32
"4west","6",129408.328066667,7,32
"5","5",70.701802,11,32
"5","6",80103.3727870588,7,32
"6","6",93.399466,4,32
"1","1",505.679714,14,33
"1","2",305220.066250909,18,33
"1","3",244262.942889796,18,33
"1","4east",339379.146064706,18,33
"1","4west",389078.512116667,9,33
"1","5",390008.86975,2,33
"1","6",437325.89095,1,33
"2","2",67.363151,15,33
"2","3",190477.364245833,16,33
"2","4east",284230.8871375,15,33
"2","4west",336994.657627778,9,33
"2","5",376881.523266667,2,33
"2","6",455649.74205,1,33
"3","3",95.95512,11,33
"3","4east",116466.755840426,18,33
"3","4west",173817.878688235,9,33
"3","5",200274.260075,2,33
"3","6",274313.73665,1,33
"4east","4east",95.901643,13,33
"4east","4west",57415.9574178947,10,33
"4east","5",92987.4458266667,2,33
"4east","6",172740.38085,1,33
"4west","4west",176.725963,1,33
"4west","5",52731.3018327273,5,33
"4west","6",129342.0559625,5,33
"5","5",70.701802,7,33
"5","6",80105.11916,8,33
"6","6",93.399466,5,33
"1","1",505.679714,11,34
"1","2",305268.279915217,18,34
"1","3",244278.097567347,18,34
"1","4east",339383.618989474,20,34
"1","4west",389083.480383333,13,34
"1","5",390007.507255556,3,34
"1","6",437325.89095,2,34
"2","2",67.363151,15,34
"2","3",190473.538768966,21,34
"2","4east",284220.420766667,22,34
"2","4west",336999.622764286,13,34
"2","5",376896.07063,3,34
"2","6",455649.74205,2,34
"3","3",95.95512,15,34
"3","4east",116459.694821154,21,34
"3","4west",173822.329807692,12,34
"3","5",200274.260075,2,34
"3","6",274313.73665,2,34
"4east","4east",95.901643,11,34
"4east","4west",57420.6229891667,14,34
"4east","5",92986.7566714286,3,34
"4east","6",172727.668166667,2,34
"4west","4west",176.725963,2,34
"4west","5",52722.5688678571,7,34
"4west","6",129361.266144444,6,34
"5","5",70.701802,5,34
"5","6",80109.1591833333,5,34
"6","6",93.399466,1,34
"1","1",505.679714,13,35
"1","2",305233.203173333,17,35
"1","3",244269.160502174,18,35
"1","4east",339378.017837778,17,35
"1","4west",389082.044822727,12,35
"1","5",390008.86975,5,35
"1","6",437348.4536625,4,35
"2","2",67.363151,12,35
"2","3",190471.446182222,19,35
"2","4east",284225.334097959,18,35
"2","4west",337020.836135,11,35
"2","5",376892.630125,5,35
"2","6",455658.709316667,4,35
"3","3",95.95512,12,35
"3","4east",116462.14799,18,35
"3","4west",173831.1214375,13,35
"3","5",200277.62390625,5,35
"3","6",274327.125866667,4,35
"4east","4east",95.901643,15,35
"4east","4west",57437.78528,12,35
"4east","5",92999.56344,4,35
"4east","6",172740.38085,3,35
"4west","4west",176.725963,1,35
"4west","5",52688.4802111765,9,35
"4west","6",129346.081142857,5,35
"5","5",70.701802,10,35
"5","6",80104.0588621429,8,35
"6","6",93.399466,2,35
"1","1",505.679714,11,36
"1","2",305242.187924242,13,36
"1","3",244283.869515789,14,36
"1","4east",339377.65447561,16,36
"1","4west",389086.165159091,10,36
"1","5",390008.57737,3,36
"1","6",437371.016375,1,36
"2","2",67.363151,8,36
"2","3",190473.989903226,12,36
"2","4east",284218.666,11,36
"2","4west",337013.248938889,9,36
"2","5",376885.96601,3,36
"2","6",455676.643375,1,36
"3","3",95.95512,10,36
"3","4east",116458.148042857,13,36
"3","4west",173824.194254545,10,36
"3","5",200271.56901,3,36
"3","6",274346.546,1,36
"4east","4east",95.901643,12,36
"4east","4west",57431.3616203704,12,36
"4east","5",92999.56344,3,36
"4east","6",172763.448,1,36
"4west","4west",176.725963,3,36
"4west","5",52703.1108440741,12,36
"4west","6",129350.430638462,8,36
"5","5",70.701802,10,36
"5","6",80109.332616087,9,36
"6","6",93.399466,4,36
"1","1",505.679714,11,37
"1","2",305242.448879487,14,37
"1","3",244279.860941463,16,37
"1","4east",339380.283672093,13,37
"1","4west",389082.594873333,8,37
"1","5",390008.86975,2,37
"1","6",437355.974566667,2,37
"2","2",67.363151,8,37
"2","3",190472.179661538,16,37
"2","4east",284221.930589744,14,37
"2","4west",337023.806825,8,37
"2","5",376892.630125,2,37
"2","6",455667.676266667,2,37
"3","3",95.95512,11,37
"3","4east",116461.745017391,17,37
"3","4west",173827.19436,10,37
"3","5",200278.745183333,2,37
"3","6",274333.820475,2,37
"4east","4east",95.901643,12,37
"4east","4west",57433.59247,11,37
"4east","5",92999.56344,2,37
"4east","6",172755.75895,2,37
"4west","5",52664.6615282353,10,37
"4west","6",129323.008025,5,37
"5","5",70.701802,9,37
"5","6",80110.2377728571,5,37
"6","6",93.399466,3,37
"1","1",505.679714,10,38
"1","2",305254.787483784,15,38
"1","3",244294.026352174,18,38
"1","4east",339381.268765217,18,38
"1","4west",389088.101125,10,38
"1","5",390006.511185714,8,38
"1","6",437352.117073333,7,38
"2","2",67.363151,11,38
"2","3",190475.93553913,16,38
"2","4east",284227.043866667,14,38
"2","4west",337038.723228571,11,38
"2","5",376896.322634783,9,38
"2","6",455664.350158824,8,38
"3","3",95.95512,14,38
"3","4east",116458.520969811,20,38
"3","4west",173843.564485185,11,38
"3","5",200275.976108696,8,38
"3","6",274330.617147368,8,38
"4east","4east",95.901643,14,38
"4east","4west",57450.6873382759,11,38
"4east","5",93003.3476848,9,38
"4east","6",172755.37817619,8,38
"4west","4west",176.725963,5,38
"4west","5",52725.7876380645,14,38
"4west","6",129392.35946,12,38
"5","5",70.701802,10,38
"5","6",80106.7798402941,13,38
"6","6",93.399466,7,38
"1","1",505.679714,11,39
"1","2",305282.554795,17,39
"1","3",244282.188110256,17,39
"1","4east",339389.697423077,16,39
"1","4west",389097.082507692,7,39
"1","5",390008.660907143,5,39
"1","6",437347.561663636,5,39
"2","2",67.363151,9,39
"2","3",190476.535781818,18,39
"2","4east",284228.622375,16,39
"2","4west",337028.331671429,7,39
"2","5",376887.870042857,5,39
"2","6",455656.633744444,4,39
"3","3",95.95512,12,39
"3","4east",116462.024817778,17,39
"3","4west",173834.586505882,8,39
"3","5",200274.260075,5,39
"3","6",274331.9506,4,39
"4east","4east",95.901643,12,39
"4east","4west",57438.576607619,9,39
"4east","5",92996.2586363636,6,39
"4east","6",172757.6812125,5,39
"4west","4west",176.725963,2,39
"4west","5",52733.2047672,11,39
"4west","6",129400.32548125,8,39
"5","5",70.701802,11,39
"5","6",80103.8604460714,10,39
"6","6",93.399466,6,39
"1","1",505.679714,16,40
"1","2",305251.114984783,18,40
"1","3",244274.427978182,18,40
"1","4east",339383.793119231,17,40
"1","4west",389082.907484211,10,40
"1","5",390008.57737,3,40
"1","6",437325.89095,1,40
"2","2",67.363151,10,40
"2","3",190483.844809302,17,40
"2","4east",284233.132725581,16,40
"2","4west",337024.462455556,10,40
"2","5",376885.96601,3,40
"2","6",455649.74205,1,40
"3","3",95.95512,12,40
"3","4east",116462.041588889,16,40
"3","4west",173833.854563158,10,40
"3","5",200276.95114,3,40
"3","6",274313.73665,1,40
"4east","4east",95.901643,16,40
"4east","4west",57432.5011327273,11,40
"4east","5",92992.292872,3,40
"4east","6",172740.38085,1,40
"4west","4west",176.725963,1,40
"4west","5",52686.1750652632,10,40
"4west","6",129346.081142857,5,40
"5","5",70.701802,8,40
"5","6",80100.03405,5,40
"6","6",93.399466,2,40
"1","1",505.679714,12,41
"1","2",305264.563390244,17,41
"1","3",244282.586753333,17,41
"1","4east",339375.348915385,16,41
"1","4west",389080.902786364,11,41
"1","5",390009.078592857,4,41
"1","6",437370.16816,2,41
"2","2",67.363151,10,41
"2","3",190474.820741463,17,41
"2","4east",284223.402464706,17,41
"2","4west",337040.213010526,11,41
"2","5",376897.390207143,4,41
"2","6",455679.756575,2,41
"3","3",95.95512,13,41
"3","4east",116459.32463617,19,41
"3","4west",173835.354444444,13,41
"3","5",200274.260075,4,41
"3","6",274335.60955,2,41
"4east","4east",95.901643,10,41
"4east","4west",57443.4265769565,13,41
"4east","5",93004.7567028571,4,41
"4east","6",172770.980025,2,41
"4west","4west",176.725963,2,41
"4west","5",52692.4474248,11,41
"4west","6",129346.081128571,9,41
"5","5",70.701802,10,41
"5","6",80102.2277257895,8,41
"6","6",93.399466,4,41
"1","1",505.679714,14,42
"1","2",305249.312278125,12,42
"1","3",244284.766864865,13,42
"1","4east",339384.057669565,15,42
"1","4west",389081.587923529,9,42
"1","5",390008.86975,3,42
"1","6",437371.016375,2,42
"2","2",67.363151,10,42
"2","3",190471.902811429,15,42
"2","4east",284225.329533333,15,42
"2","4west",337016.3801,9,42
"2","5",376892.630125,3,42
"2","6",455676.643375,2,42
"3","3",95.95512,12,42
"3","4east",116462.684132558,16,42
"3","4west",173822.329807692,8,42
"3","5",200274.260075,2,42
"3","6",274313.73665,1,42
"4east","4east",95.901643,15,42
"4east","4west",57423.6498778947,11,42
"4east","5",92992.292872,3,42
"4east","6",172743.050833333,2,42
"4west","5",52682.696984,9,42
"4west","6",129341.629955556,7,42
"5","5",70.701802,7,42
"5","6",80110.5170129412,8,42
"6","6",93.399466,2,42
"1","1",505.679714,9,43
"1","2",305270.518447727,18,43
"1","3",244282.899170732,18,43
"1","4east",339387.065913953,16,43
"1","4west",389088.001422727,13,43
"1","5",390008.504275,5,43
"1","6",437328.722916667,3,43
"2","2",67.363151,12,43
"2","3",190480.716931707,16,43
"2","4east",284232.761168889,16,43
"2","4west",337015.667921739,12,43
"2","5",376896.332411111,5,43
"2","6",455671.26311,3,43
"3","3",95.95512,10,43
"3","4east",116465.451510256,15,43
"3","4west",173836.407536842,11,43
"3","5",200277.62390625,5,43
"3","6",274340.1832375,3,43
"4east","4east",95.901643,13,43
"4east","4west",57437.0627634783,12,43
"4east","5",93003.6026444444,5,43
"4east","6",172767.2140125,3,43
"4west","4west",176.725963,1,43
"4west","5",52719.7643342857,11,43
"4west","6",129411.370825,6,43
"5","5",70.701802,9,43
"5","6",80103.66203,6,43
"6","6",93.399466,3,43
"1","1",505.679714,14,44
"1","2",305240.001089583,16,44
"1","3",244275.664368182,16,44
"1","4east",339382.696973684,16,44
"1","4west",389079.07165625,9,44
"1","5",390012.462666667,2,44
"1","6",437325.89095,2,44
"2","2",67.363151,14,44
"2","3",190478.333930769,20,44
"2","4east",284229.883977273,18,44
"2","4west",336997.658717647,10,44
"2","5",376886.89595,2,44
"2","6",455649.74205,2,44
"3","3",95.95512,11,44
"3","4east",116466.43837561,19,44
"3","4west",173819.807506667,10,44
"3","5",200271.368816667,2,44
"3","6",274313.73665,2,44
"4east","4east",95.901643,8,44
"4east","4west",57416.862825625,11,44
"4east","5",92993.08975,2,44
"4east","6",172740.38085,2,44
"4west","5",52673.1199827273,7,44
"4west","6",129347.391016667,5,44
"5","5",70.701802,7,44
"5","6",80105.83922,8,44
"6","6",93.399466,2,44
"1","1",505.679714,12,45
"1","2",305237.4879525,17,45
"1","3",244273.310829412,19,45
"1","4east",339378.002311765,19,45
"1","4west",389080.792963158,10,45
"1","5",390005.276833333,2,45
"1","6",437371.016375,2,45
"2","2",67.363151,9,45
"2","3",190474.082143478,18,45
"2","4east",284231.524088372,18,45
"2","4west",337005.988557143,9,45
"2","5",376890.839277778,3,45
"2","6",455670.01783,3,45
"3","3",95.95512,13,45
"3","4east",116463.239537736,20,45
"3","4west",173823.369166667,10,45
"3","5",200275.99483,3,45
"3","6",274346.546,3,45
"4east","4east",95.901643,11,45
"4east","4west",57430.2461955556,10,45
"4east","5",92995.3304975,3,45
"4east","6",172755.82176,3,45
"4west","4west",176.725963,1,45
"4west","5",52688.4802111765,9,45
"4west","6",129357.076263636,5,45
"5","5",70.701802,10,45
"5","6",80109.1276154167,7,45
"6","6",93.399466,6,45
"1","1",505.679714,13,46
"1","2",305271.9392825,14,46
"1","3",244286.210951282,14,46
"1","4east",339387.346513333,15,46
"1","4west",389088.685563636,9,46
"1","5",390007.672111111,5,46
"1","6",437355.974566667,4,46
"2","2",67.363151,11,46
"2","3",190476.921655814,16,46
"2","4east",284225.357944681,15,46
"2","4west",337036.889216667,8,46
"2","5",376905.2609,6,46
"2","6",455678.718841667,5,46
"3","3",95.95512,10,46
"3","4east",116467.919993023,16,46
"3","4west",173837.136763158,8,46
"3","5",200276.42851875,5,46
"3","6",274335.60955,4,46
"4east","4east",95.901643,14,46
"4east","4west",57445.8529826087,9,46
"4east","5",93003.447654,6,46
"4east","6",172757.6812125,5,46
"4west","4west",176.725963,3,46
"4west","5",52729.9057813043,10,46
"4west","6",129395.240435294,8,46
"5","5",70.701802,9,46
"5","6",80099.348655,10,46
"6","6",93.399466,4,46
"1","1",505.679714,11,47
"1","2",305257.338326,20,47
"1","3",244286.609295122,18,47
"1","4east",339381.644753333,16,47
"1","4west",389089.558483333,7,47
"1","5",390008.38245,2,47
"1","6",437357.39055,2,47
"2","2",67.363151,12,47
"2","3",190470.724077273,18,47
"2","4east",284223.806022727,15,47
"2","4west",337017.640076923,7,47
"2","5",376892.630125,2,47
"2","6",455676.643375,2,47
"3","3",95.95512,10,47
"3","4east",116460.6499,15,47
"3","4west",173827.121830769,8,47
"3","5",200279.79235,3,47
"3","6",274348.01766,3,47
"4east","4east",95.901643,12,47
"4east","4west",57432.5517994118,9,47
"4east","5",93005.7616444444,3,47
"4east","6",172771.07424,3,47
"4west","4west",176.725963,1,47
"4west","5",52683.563551,11,47
"4west","6",129350.430638462,7,47
"5","5",70.701802,7,47
"5","6",80107.2127231818,9,47
"6","6",93.399466,6,47
"1","1",505.679714,11,48
"1","2",305248.10227,13,48
"1","3",244291.4301075,15,48
"1","4east",339378.088836842,15,48
"1","4west",389086.622132,11,48
"1","5",390008.660907143,4,48
"1","6",437362.84088,3,48
"2","2",67.363151,11,48
"2","3",190473.411225,13,48
"2","4east",284230.427974359,14,48
"2","4west",337023.985645455,9,48
"2","5",376887.870042857,4,48
"2","6",455670.01783,3,48
"3","3",95.95512,9,48
"3","4east",116460.323531707,18,48
"3","4west",173833.983065217,11,48
"3","5",200272.337885714,4,48
"3","6",274345.07434,3,48
"4east","4east",95.901643,11,48
"4east","4west",57436.5916248276,14,48
"4east","5",92999.56344,4,48
"4east","6",172763.448,3,48
"4west","4west",176.725963,3,48
"4west","5",52709.03689,10,48
"4west","6",129372.36622,8,48
"5","5",70.701802,11,48
"5","6",80111.2400327586,10,48
"6","6",93.399466,5,48
"1","1",505.679714,9,49
"1","2",305207.875915385,15,49
"1","3",244266.341653846,15,49
"1","4east",339374.227758824,14,49
"1","4west",389076.848294118,9,49
"1","5",390008.38245,2,49
"1","6",437328.014925,2,49
"2","2",67.363151,10,49
"2","3",190478.696172973,14,49
"2","4east",284225.359632432,13,49
"2","4west",337000.7399,10,49
"2","5",376899.29424,3,49
"2","6",455669.8467,3,49
"3","3",95.95512,10,49
"3","4east",116462.246138462,14,49
"3","4west",173828.022836842,9,49
"3","5",200274.260075,3,49
"3","6",274330.141325,3,49
"4east","4east",95.901643,13,49
"4east","4west",57427.226575,10,49
"4east","5",92999.56344,3,49
"4east","6",172751.914425,3,49
"4west","4west",176.725963,2,49
"4west","5",52730.2646725,7,49
"4west","6",129421.8207,5,49
"5","5",70.701802,10,49
"5","6",80109.40379,6,49
"6","6",93.399466,1,49
"1","1",505.679714,12,50
"1","2",305261.468902778,13,50
"1","3",244282.03952093,14,50
"1","4east",339386.309844444,13,50
"1","4west",389080.792963158,9,50
"1","5",390009.588107692,4,50
"1","6",437317.71408,3,50
"2","2",67.363151,11,50
"2","3",190477.933486364,15,50
"2","4east",284227.192922222,14,50
"2","4west",337013.016065,9,50
"2","5",376886.3147375,5,50
"2","6",455648.18545,4,50
"3","3",95.95512,12,50
"3","4east",116462.619602632,15,50
"3","4west",173823.369166667,10,50
"3","5",200273.020964286,4,50
"3","6",274313.73665,3,50
"4east","4east",95.901643,10,50
"4east","4west",57436.6928772222,9,50
"4east","5",92999.56344,4,50
"4east","6",172741.98284,3,50
"4west","4west",176.725963,4,50
"4west","5",52726.6741376667,12,50
"4west","6",129383.036335,11,50
"5","5",70.701802,12,50
"5","6",80105.7038046428,11,50
"6","6",93.399466,4,50
"1","1",505.679714,12,51
"1","2",305265.154351111,19,51
"1","3",244280.591313043,18,51
"1","4east",339378.179210638,16,51
"1","4west",389094.023041176,10,51
"1","5",390006.829641667,8,51
"1","6",437334.158971429,4,51
"2","2",67.363151,15,51
"2","3",190476.563222642,19,51
"2","4east",284225.357267925,17,51
"2","4west",337031.015495238,11,51
"2","5",376902.117517391,8,51
"2","6",455678.199975,4,51
"3","3",95.95512,14,51
"3","4east",116461.512336207,19,51
"3","4west",173836.663215,11,51
"3","5",200275.99483,7,51
"3","6",274333.535214286,3,51
"4east","4east",95.901643,17,51
"4east","4west",57427.8324925,11,51
"4east","5",93003.447654,6,51
"4east","6",172740.38085,2,51
"4west","4west",176.725963,2,51
"4west","5",52724.7422657143,10,51
"4west","6",129345.0987125,6,51
"5","5",70.701802,10,51
"5","6",80105.9862216667,9,51
"6","6",93.399466,1,51
"1","1",505.679714,12,52
"1","2",305253.027179592,20,52
"1","3",244279.923615556,19,52
"1","4east",339378.858903846,20,52
"1","4west",389089.709072222,12,52
"1","5",390009.078592857,5,52
"1","6",437330.433655556,5,52
"2","2",67.363151,12,52
"2","3",190478.32512381,18,52
"2","4east",284229.24492549,20,52
"2","4west",337037.211263636,12,52
"2","5",376892.630125,5,52
"2","6",455649.74205,5,52
"3","3",95.95512,10,52
"3","4east",116461.682954167,19,52
"3","4west",173849.211888889,11,52
"3","5",200272.337885714,5,52
"3","6",274312.9197,5,52
"4east","4east",95.901643,16,52
"4east","4west",57443.56956375,12,52
"4east","5",93000.6928866667,5,52
"4east","6",172744.618411111,5,52
"4west","4west",176.725963,1,52
"4west","5",52681.8241822222,10,52
"4west","6",129332.663875,9,52
"5","5",70.701802,8,52
"5","6",80100.589615,10,52
"6","6",93.399466,2,52
"1","1",505.679714,14,53
"1","2",305244.172091489,15,53
"1","3",244289.261746,16,53
"1","4east",339381.388935556,15,53
"1","4west",389078.382381818,10,53
"1","5",390008.86975,2,53
"1","6",437325.89095,1,53
"2","2",67.363151,13,53
"2","3",190474.59875,16,53
"2","4east",284223.773719048,14,53
"2","4west",337002.658109091,10,53
"2","5",376892.630125,2,53
"2","6",455649.74205,1,53
"3","3",95.95512,14,53
"3","4east",116460.35034878,13,53
"3","4west",173815.783009524,10,53
"3","5",200269.774966667,2,53
"3","6",274313.73665,1,53
"4east","4east",95.901643,11,53
"4east","4west",57420.627384375,7,53
"4east","5",92999.56344,1,53
"4east","6",172740.38085,1,53
"4west","4west",176.725963,2,53
"4west","5",52700.545777,8,53
"4west","6",129358.061125,3,53
"5","5",70.701802,11,53
"5","6",80102.6133425,4,53
"6","6",93.399466,1,53
"1","1",505.679714,11,54
"1","2",305248.847978947,14,54
"1","3",244273.922272973,13,54
"1","4east",339376.23476,16,54
"1","4west",389085.033684211,8,54
"1","5",390008.86975,4,54
"1","6",437343.94112,4,54
"2","2",67.363151,11,54
"2","3",190479.063372222,14,54
"2","4east",284233.455809756,16,54
"2","4west",337021.301347059,9,54
"2","5",376892.630125,6,54
"2","6",455669.884813333,6,54
"3","3",95.95512,13,54
"3","4east",116466.1508,17,54
"3","4west",173837.136763158,9,54
"3","5",200272.765038889,5,54
"3","6",274336.120714286,5,54
"4east","4east",95.901643,12,54
"4east","4west",57433.3466027778,10,54
"4east","5",92987.4458266667,6,54
"4east","6",172739.909646154,6,54
"4west","4west",176.725963,2,54
"4west","5",52724.8408336,12,54
"4west","6",129418.402030769,7,54
"5","5",70.701802,11,54
"5","6",80108.0618396154,10,54
"6","6",93.399466,4,54
"1","1",505.679714,13,55
"1","2",305266.72531,17,55
"1","3",244287.702833333,19,55
"1","4east",339382.305159091,16,55
"1","4west",389083.480383333,13,55
