"layer_from","layer_to","ave_distance","number_of_modules","trial"
"4east","5",92999.56344,1,191
"4east","6",172763.448,2,191
"4west","4west",176.725963,1,191
"4west","5",52683.729539375,9,191
"4west","6",129373.066371429,8,191
"5","5",70.701802,6,191
"5","6",80108.2363738889,7,191
"6","6",93.399466,5,191
"1","1",505.679714,12,192
"1","2",305277.5577875,18,192
"1","3",244305.093952083,18,192
"1","4east",339389.840487234,17,192
"1","4west",389077.675944444,11,192
"1","5",390021.0886,1,192
"1","6",437371.016375,1,192
"2","2",67.363151,15,192
"2","3",190475.297796296,19,192
"2","4east",284227.539098361,23,192
"2","4west",336974.221418182,14,192
"2","5",376886.89595,2,192
"2","6",455646.62885,2,192
"3","3",95.95512,17,192
"3","4east",116459.172379661,23,192
"3","4west",173803.41255,14,192
"3","5",200266.886333333,2,192
"3","6",274359.9333,2,192
"4east","4east",95.901643,19,192
"4east","4west",57408.4258165385,17,192
"4east","5",92999.56675,3,192
"4east","6",172781.71192,3,192
"4west","5",52731.3018327273,7,192
"4west","6",129414.4136,6,192
"5","5",70.701802,4,192
"5","6",80109.4441085714,8,192
"6","6",93.399466,4,192
"1","1",505.679714,12,193
"1","2",305242.397546341,16,193
"1","3",244274.10047907,15,193
"1","4east",339375.680140909,15,193
"1","4west",389077.3930375,14,193
"1","5",390019.6485,1,193
"1","6",437325.89095,2,193
"2","2",67.363151,10,193
"2","3",190472.230894444,14,193
"2","4east",284223.845427273,17,193
"2","4west",336997.393472,16,193
"2","5",376900.68915,2,193
"2","6",455669.751733333,3,193
"3","3",95.95512,14,193
"3","4east",116461.878407843,18,193
"3","4west",173820.176108,14,193
"3","5",200271.368816667,2,193
"3","6",274330.141325,3,193
"4east","4east",95.901643,21,193
"4east","4west",57420.6437484849,16,193
"4east","5",92993.08975,2,193
"4east","6",172751.914425,3,193
"4west","4west",176.725963,1,193
"4west","5",52671.3763406667,8,193
"4west","6",129352.650427273,8,193
"5","5",70.701802,8,193
"5","6",80109.3350673913,9,193
"6","6",93.399466,5,193
"1","1",505.679714,15,194
"1","2",305274.5893,17,194
"1","3",244288.333155357,21,194
"1","4east",339386.94740566,19,194
"1","4west",389075.346252,14,194
"2","2",67.363151,11,194
"2","3",190475.082533333,16,194
"2","4east",284222.512923404,18,194
"2","4west",336977.27965,12,194
"3","3",95.95512,14,194
"3","4east",116461.063741667,21,194
"3","4west",173802.44242,16,194
"4east","4east",95.901643,20,194
"4east","4west",57406.7114944,14,194
"4west","5",52669.5482836364,7,194
"4west","6",129323.008025,6,194
"5","5",70.701802,6,194
"5","6",80104.0972714286,12,194
"6","6",93.399466,5,194
"1","1",505.679714,9,195
"1","2",305274.090455556,14,195
"1","3",244293.343658824,14,195
"1","4east",339391.61715625,11,195
"1","4west",389075.962935294,11,195
"1","5",389996.6073,1,195
"1","6",437375.2712,1,195
"2","2",67.363151,11,195
"2","3",190475.590023256,17,195
"2","4east",284223.846768889,15,195
"2","4west",336978.742282609,13,195
"2","6",455643.51565,1,195
"3","3",95.95512,13,195
"3","4east",116460.92062,15,195
"3","4west",173805.617390909,13,195
"3","5",200296.3813,1,195
"3","6",274364.842666667,2,195
"4east","4east",95.901643,13,195
"4east","4west",57406.109165,13,195
"4east","6",172725.3168,1,195
"4west","5",52662.9550422222,5,195
"4west","6",129321.993766667,2,195
"5","5",70.701802,4,195
"5","6",80102.81326,4,195
"6","6",93.399466,3,195
"1","1",505.679714,15,196
"1","2",305247.55103913,18,196
"1","3",244287.63892,14,196
"1","4east",339385.277237778,16,196
"1","4west",389077.31193,12,196
"2","2",67.363151,9,196
"2","3",190468.814655556,16,196
"2","4east",284216.835191489,18,196
"2","4west",336973.513857143,13,196
"2","5",376842.1066,1,196
"2","6",455643.51565,1,196
"3","3",95.95512,9,196
"3","4east",116456.852041304,20,196
"3","4west",173812.8134,12,196
"3","5",200265.5863,1,196
"3","6",274346.546,1,196
"4east","4east",95.901643,17,196
"4east","4west",57417.2078136,13,196
"4east","5",92980.14237,1,196
"4east","6",172763.448,1,196
"4west","4west",176.725963,1,196
"4west","5",52674.5730177778,5,196
"4west","6",129369.380188889,5,196
"5","5",70.701802,3,196
"5","6",80122.2848553846,6,196
"6","6",93.399466,5,196
"1","1",505.679714,14,197
"1","2",305245.440312766,17,197
"1","3",244288.3159225,14,197
"1","4east",339383.085969388,17,197
"1","4west",389074.0358,7,197
"2","2",67.363151,15,197
"2","3",190480.509395833,17,197
"2","4east",284232.1362,21,197
"2","4west",336975.036946667,8,197
"3","3",95.95512,13,197
"3","4east",116462.69244,19,197
"3","4west",173799.370341667,8,197
"4east","4east",95.901643,21,197
"4east","4west",57405.3166263158,10,197
"4west","5",52670.2076077778,5,197
"4west","6",129326.0508,4,197
"5","5",70.701802,8,197
"5","6",80108.607966087,9,197
"6","6",93.399466,5,197
"1","1",505.679714,11,198
"1","2",305285.885469444,16,198
"1","3",244294.134179487,17,198
"1","4east",339382.773870732,16,198
"1","4west",389084.4554,8,198
"1","5",390008.1388,3,198
"1","6",437305.448775,3,198
"2","2",67.363151,10,198
"2","3",190475.297126829,17,198
"2","4east",284219.286995455,20,198
"2","4west",337015.960138462,7,198
"2","5",376881.523266667,2,198
"2","6",455638.699633333,2,198
"3","3",95.95512,13,198
"3","4east",116462.035757407,23,198
"3","4west",173824.578127778,11,198
"3","5",200280.9877375,3,198
"3","6",274317.412925,3,198
"4east","4east",95.901643,20,198
"4east","4west",57420.6084917391,13,198
"4east","5",92999.56344,3,198
"4east","6",172760.7803,4,198
"4west","4west",176.725963,1,198
"4west","5",52708.4593005882,8,198
"4west","6",129346.081142857,9,198
"5","5",70.701802,10,198
"5","6",80107.4193954839,11,198
"6","6",93.399466,8,198
"1","1",505.679714,14,199
"1","2",305284.355926667,18,199
"1","3",244285.751183333,16,199
"1","4east",339384.953504545,16,199
"1","4west",389081.836109524,13,199
"1","6",437325.89095,1,199
"2","2",67.363151,12,199
"2","3",190475.505659574,21,199
"2","4east",284229.197884615,21,199
"2","4west",336982.886408333,16,199
"2","6",455649.74205,1,199
"3","3",95.95512,12,199
"3","4east",116465.87386,22,199
"3","4west",173809.794984211,13,199
"3","6",274313.73665,1,199
"4east","4east",95.901643,17,199
"4east","4west",57405.0335767857,17,199
"4east","6",172740.38085,1,199
"4west","5",52670.2076077778,5,199
"4west","6",129354.09328,4,199
"5","5",70.701802,6,199
"5","6",80103.2651978571,6,199
"6","6",93.399466,3,199
"1","1",505.679714,12,200
"1","2",305285.795876,16,200
"1","3",244301.228602564,14,200
"1","4east",339387.329466667,13,200
"1","4west",389079.907938889,10,200
"1","5",390006.41726,2,200
"1","6",437357.39055,2,200
"2","2",67.363151,14,200
"2","3",190479.649022727,17,200
"2","4east",284229.613187234,15,200
"2","4west",336995.513552632,10,200
"2","5",376917.891675,2,200
"2","6",455687.68595,2,200
"3","3",95.95512,13,200
"3","4east",116463.244815094,20,200
"3","4west",173808.955965,12,200
"3","5",200273.30534,2,200
"3","6",274344.093233333,2,200
"4east","4east",95.901643,19,200
"4east","4west",57417.2078136,14,200
"4east","5",93027.450395,2,200
"4east","6",172776.1584,2,200
"4west","5",52677.1350423077,9,200
"4west","6",129326.0508,5,200
"5","5",70.701802,7,200
"5","6",80110.6396981818,8,200
"6","6",93.399466,9,200
"1","1",505.679714,10,201
"1","2",305290.833768182,18,201
"1","3",244304.836572973,14,201
"1","4east",339391.018973171,16,201
"1","4west",389086.623054545,13,201
"1","5",390004.302233333,4,201
"1","6",437329.0769125,4,201
"2","2",67.363151,13,201
"2","3",190475.803204255,19,201
"2","4east",284227.880211321,20,201
"2","4west",336999.259227586,17,201
"2","5",376905.2609,4,201
"2","6",455677.681108333,4,201
"3","3",95.95512,15,201
"3","4east",116461.134159615,18,201
"3","4west",173810.0504375,14,201
"3","5",200285.324625,2,201
"3","6",274333.820475,2,201
"4east","4east",95.901643,21,201
"4east","4west",57415.2957430303,17,201
"4east","5",92997.1460342857,4,201
"4east","6",172758.83457,4,201
"4west","4west",176.725963,2,201
"4west","5",52710.4396071429,8,201
"4west","6",129387.428364286,6,201
"5","5",70.701802,5,201
"5","6",80110.4833938889,8,201
"6","6",93.399466,6,201
"1","1",505.679714,12,202
"1","2",305260.579885,15,202
"1","3",244287.233551515,13,202
"1","4east",339380.283672093,17,202
"1","4west",389074.426042105,12,202
"1","5",390007.40785,1,202
"2","2",67.363151,17,202
"2","3",190476.073755556,15,202
"2","4east",284229.922810345,22,202
"2","4west",336992.91983,11,202
"2","5",376892.630125,2,202
"2","6",455703.5447,1,202
"3","3",95.95512,12,202
"3","4east",116463.059784615,21,202
"3","4west",173815.69335,14,202
"3","5",200269.774966667,2,202
"3","6",274371.9913,1,202
"4east","4east",95.901643,20,202
"4east","4west",57414.6384665517,16,202
"4east","5",92999.56344,2,202
"4east","6",172786.51515,1,202
"4west","5",52691.4000626667,8,202
"4west","6",129353.036028571,5,202
"5","5",70.701802,9,202
"5","6",80108.12896,8,202
"6","6",93.399466,4,202
"1","1",505.679714,11,203
"1","2",305272.370981579,13,203
"1","3",244296.498141026,15,203
"1","4east",339389.4653,15,203
"1","4west",389085.3693,9,203
"1","5",390006.714,3,203
"1","6",437355.974566667,2,203
"2","2",67.363151,9,203
"2","3",190475.750589189,15,203
"2","4east",284223.773719048,15,203
"2","4west",337015.773444444,9,203
"2","5",376896.07063,3,203
"2","6",455667.676266667,2,203
"3","3",95.95512,14,203
"3","4east",116463.382421739,16,203
"3","4west",173824.056628,12,203
"3","5",200275.99483,3,203
"3","6",274335.60955,2,203
"4east","4east",95.901643,17,203
"4east","4west",57425.2948152,11,203
"4east","5",93003.447654,3,203
"4east","6",172755.75895,2,203
"4west","4west",176.725963,2,203
"4west","5",52705.4604747619,10,203
"4west","6",129354.152727778,10,203
"5","5",70.701802,11,203
"5","6",80112.73198,13,203
"6","6",93.399466,8,203
"1","1",505.679714,14,204
"1","2",305271.9404775,17,204
"1","3",244303.7662175,16,204
"1","4east",339387.1216,16,204
"1","4west",389087.690078947,10,204
"1","5",389998.091,2,204
"1","6",437355.974566667,2,204
"2","2",67.363151,9,204
"2","3",190472.163281081,18,204
"2","4east",284220.832727273,17,204
"2","4west",336985.463706667,10,204
"2","5",376943.1528,1,204
"2","6",455682.8693,1,204
"3","3",95.95512,13,204
"3","4east",116456.171262264,20,204
"3","4west",173823.040596296,14,204
"3","5",200276.056342857,3,204
"3","6",274342.083566667,3,204
"4east","4east",95.901643,17,204
"4east","4west",57430.7655957692,14,204
"4east","5",93024.6284333333,3,204
"4east","6",172767.2140125,3,204
"4west","4west",176.725963,1,204
"4west","5",52677.2363878947,11,204
"4west","6",129342.982288889,10,204
"5","5",70.701802,8,204
"5","6",80107.9694391176,14,204
"6","6",93.399466,9,204
"1","1",505.679714,11,205
"1","2",305260.021761905,16,205
"1","3",244287.080495349,17,205
"1","4east",339382.528120513,16,205
"1","4west",389082.466613044,14,205
"1","5",390012.462666667,2,205
"1","6",437355.974566667,2,205
"2","2",67.363151,13,205
"2","3",190475.588354167,20,205
"2","4east",284217.981026667,19,205
"2","4west",336996.439867857,17,205
"2","5",376895.85382,2,205
"2","6",455679.756575,2,205
"3","3",95.95512,13,205
"3","4east",116463.26785625,20,205
"3","4west",173814.921990323,20,205
"3","5",200269.83268,2,205
"3","6",274326.462175,2,205
"4east","4east",95.901643,17,205
"4east","4west",57415.4362454545,19,205
"4east","5",93029.43928,2,205
"4east","6",172793.892433333,2,205
"4west","4west",176.725963,1,205
"4west","5",52677.1350423077,7,205
"4west","6",129363.970811111,5,205
"5","5",70.701802,7,205
"5","6",80112.7304138889,10,205
"6","6",93.399466,3,205
"1","1",505.679714,18,206
"1","2",305274.919915556,15,206
"1","3",244286.4544875,18,206
"1","4east",339388.292621569,18,206
"1","4west",389074.0358,11,206
"1","5",389998.091,1,206
"1","6",437325.89095,1,206
"2","2",67.363151,12,206
"2","3",190478.324804762,16,206
"2","4east",284226.884427273,15,206
"2","4west",336979.050205263,11,206
"2","5",376943.1528,1,206
"2","6",455682.8693,1,206
"3","3",95.95512,14,206
"3","4east",116464.520483636,22,206
"3","4west",173805.837875,12,206
"3","5",200296.3813,1,206
"3","6",274321.0892,1,206
"4east","4east",95.901643,19,206
"4east","4west",57406.9949435294,9,206
"4west","5",52666.581325,4,206
"4west","6",129326.0508,3,206
"5","5",70.701802,7,206
"5","6",80110.1868935294,6,206
"6","6",93.399466,3,206
"1","1",505.679714,9,207
"1","2",305263.048090625,12,207
"1","3",244290.111338462,15,207
"1","4east",339386.112771795,13,207
"1","4west",389085.95964,10,207
"1","5",389998.091,1,207
"1","6",437371.016375,1,207
"2","2",67.363151,10,207
"2","3",190471.362136842,16,207
"2","4east",284222.525234043,16,207
"2","4west",336981.547384615,9,207
"2","5",376876.5125,1,207
"2","6",455643.51565,1,207
"3","3",95.95512,14,207
"3","4east",116459.365189655,22,207
"3","4west",173811.283668182,13,207
"3","5",200282.93385,1,207
"3","6",274346.546,1,207
"4east","4east",95.901643,17,207
"4east","4west",57419.229564,12,207
"4east","5",93018.98451,1,207
"4east","6",172763.448,1,207
"4west","5",52675.4822009091,7,207
"4west","6",129326.0508,7,207
"5","5",70.701802,4,207
"5","6",80103.2651978571,5,207
"6","6",93.399466,5,207
"1","1",505.679714,13,208
"1","2",305253.718064103,14,208
"1","3",244278.163952632,14,208
"1","4east",339381.655483673,16,208
"1","4west",389082.115321053,10,208
"1","5",390013.528175,2,208
"1","6",437312.262833333,2,208
"2","2",67.363151,12,208
"2","3",190474.730540541,16,208
"2","4east",284221.090434043,17,208
"2","4west",336993.1165125,14,208
"2","5",376875.4276,1,208
"2","6",455649.74205,1,208
"3","3",95.95512,10,208
"3","4east",116460.123670833,20,208
"3","4west",173816.816295652,14,208
"3","5",200263.195525,2,208
"3","6",274311.2858,2,208
"4east","4east",95.901643,18,208
"4east","4west",57422.7014157143,13,208
"4east","5",92993.08975,2,208
"4east","6",172740.38085,2,208
"4west","4west",176.725963,2,208
"4west","5",52698.370848,7,208
"4west","6",129351.44805,6,208
"5","5",70.701802,8,208
"5","6",80106.9601936364,9,208
"6","6",93.399466,5,208
"1","1",505.679714,9,209
"1","2",305311.0758,19,209
"1","3",244301.876608571,15,209
"1","4east",339400.72558,18,209
"1","4west",389086.105752632,15,209
"2","2",67.363151,12,209
"2","3",190480.716931707,14,209
"2","4east",284229.197846154,20,209
"2","4west",336982.591315789,13,209
"3","3",95.95512,16,209
"3","4east",116462.644228,18,209
"3","4west",173807.822231818,13,209
"4east","4east",95.901643,15,209
"4east","4west",57404.8543120833,15,209
"4west","5",52673.108634,6,209
"4west","6",129327.403144444,7,209
"5","5",70.701802,5,209
"5","6",80111.8076044444,9,209
"6","6",93.399466,3,209
"1","1",505.679714,14,210
"1","2",305254.787483784,14,210
"1","3",244279.782040541,12,210
"1","4east",339387.329466667,14,210
"1","4west",389074.0358,7,210
"2","2",67.363151,9,210
"2","3",190475.8166,13,210
"2","4east",284227.00881,14,210
"2","4west",336974.691915385,8,210
"3","3",95.95512,15,210
"3","4east",116463.366015217,16,210
"3","4west",173807.822231818,13,210
"4east","4east",95.901643,16,210
"4east","4west",57407.4780954545,13,210
"4west","5",52666.581325,7,210
"4west","6",129324.944336364,7,210
"5","5",70.701802,9,210
"5","6",80114.1695428125,12,210
"6","6",93.399466,6,210
"1","1",505.679714,8,211
"1","2",305268.108405714,13,211
"1","3",244279.782040541,16,211
"1","4east",339385.154026316,16,211
"1","4west",389079.920266667,13,211
"1","5",390010.33165,1,211
"1","6",437411.89385,1,211
"2","2",67.363151,15,211
"2","3",190474.506618868,18,211
"2","4east",284223.995108333,15,211
"2","4west",336987.619022222,15,211
"2","5",376892.630125,1,211
"2","6",455676.643375,1,211
"3","3",95.95512,14,211
"3","4east",116462.74411,23,211
"3","4west",173810.801586667,19,211
"3","5",200274.260075,1,211
"3","6",274346.546,1,211
"4east","4east",95.901643,19,211
"4east","4west",57416.0311870968,19,211
"4east","5",92999.56344,1,211
"4east","6",172763.448,1,211
"4west","5",52669.0918284615,7,211
"4west","6",129324.312071429,4,211
"5","5",70.701802,8,211
"5","6",80110.1747466667,6,211
"6","6",93.399466,4,211
"1","1",505.679714,14,212
"1","2",305234.503502128,16,212
"1","3",244274.885863158,15,212
"1","4east",339378.375966667,16,212
"1","4west",389072.311521053,11,212
"2","2",67.363151,14,212
"2","3",190474.598590476,18,212
"2","4east",284222.578104167,17,212
"2","4west",336973.541811111,10,212
"2","5",376909.83265,1,212
"2","6",455679.756575,2,212
"3","3",95.95512,12,212
"3","4east",116462.043035556,20,212
"3","4west",173806.576017391,15,212
"3","5",200269.4864,1,212
"3","6",274338.064233333,2,212
"4east","4east",95.901643,17,212
"4east","4west",57409.3826943478,15,212
"4east","5",92982.62174,1,212
"4east","6",172768.467066667,2,212
"4west","5",52662.9550422222,5,212
"4west","6",129324.698455556,6,212
"5","5",70.701802,5,212
"5","6",80108.4067425,9,212
"6","6",93.399466,5,212
"1","1",505.679714,12,213
"1","2",305284.721018421,15,213
"1","3",244291.42887,16,213
"1","4east",339386.978045946,14,213
"1","4west",389079.208636842,13,213
"1","5",390008.86975,1,213
"1","6",437325.89095,1,213
"2","2",67.363151,13,213
"2","3",190473.368904,18,213
"2","4east",284218.257723404,17,213
"2","4west",336986.329266667,12,213
"2","5",376903.736983333,2,213
"2","6",455679.756575,2,213
"3","3",95.95512,17,213
"3","4east",116461.336696364,21,213
"3","4west",173805.278184615,17,213
"3","5",200260.80475,1,213
"3","6",274306.3841,1,213
"4east","4east",95.901643,18,213
"4east","4west",57406.109165,17,213
"4east","5",92999.56344,1,213
"4east","6",172740.38085,1,213
"4west","4west",176.725963,1,213
"4west","5",52716.3238246154,6,213
"4west","6",129403.529085714,4,213
"5","5",70.701802,5,213
"5","6",80116.0580015385,6,213
"6","6",93.399466,3,213
"1","1",505.679714,14,214
"1","2",305270.130635714,15,214
"1","3",244290.027324242,11,214
"1","4east",339388.19068,14,214
"1","4west",389080.0008,9,214
"1","5",389998.091,1,214
"1","6",437371.016375,1,214
"2","2",67.363151,12,214
"2","3",190471.406632432,12,214
"2","4east",284218.689104,17,214
"2","4west",336990.313133333,12,214
"2","5",376909.83265,1,214
"2","6",455676.643375,1,214
"3","3",95.95512,14,214
"3","4east",116459.686938462,18,214
"3","4west",173812.648845833,12,214
"3","5",200282.93385,1,214
"3","6",274346.546,1,214
"4east","4east",95.901643,19,214
