"layer_from","node_from","layer_to","node_to"
"GranCanaria2","Euphorbia.balsamifera..m.","TenerifeSouth2","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","TenerifeTeno1","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","TenerifeTeno2","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","Gomera1","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","Gomera2","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","Hierro1","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.balsamifera..m.","Hierro2","Euphorbia.balsamifera..m."
"GranCanaria2","Euphorbia.regis.jubae","GranCanaria1","Euphorbia.regis.jubae"
"GranCanaria2","Fagonia.albiflora","WesternSahara2","Fagonia.albiflora"
"GranCanaria2","Fagonia.albiflora","GranCanaria1","Fagonia.albiflora"
"GranCanaria2","Fagonia.albiflora","TenerifeSouth2","Fagonia.albiflora"
"GranCanaria2","Fagonia.albiflora","TenerifeTeno1","Fagonia.albiflora"
"GranCanaria2","Fagonia.albiflora","TenerifeTeno2","Fagonia.albiflora"
"GranCanaria2","Fagonia.albiflora","Gomera2","Fagonia.albiflora"
"GranCanaria2","Launaea.arborescens","WesternSahara1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","WesternSahara2","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","Fuerteventura1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","Fuerteventura2","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","GranCanaria1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","TenerifeSouth1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","TenerifeSouth2","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","TenerifeTeno1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","TenerifeTeno2","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","Gomera1","Launaea.arborescens"
"GranCanaria2","Launaea.arborescens","Gomera2","Launaea.arborescens"
"GranCanaria2","Lycium.intricatum","WesternSahara1","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","WesternSahara2","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","Fuerteventura1","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","Fuerteventura2","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","GranCanaria1","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","TenerifeSouth1","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","TenerifeSouth2","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","TenerifeTeno1","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","TenerifeTeno2","Lycium.intricatum"
"GranCanaria2","Lycium.intricatum","Gomera2","Lycium.intricatum"
"GranCanaria2","Plocama.pendula","GranCanaria1","Plocama.pendula"
"GranCanaria2","Plocama.pendula","TenerifeSouth1","Plocama.pendula"
"GranCanaria2","Plocama.pendula","Gomera1","Plocama.pendula"
"GranCanaria2","Rubia.fruticosa","GranCanaria1","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","TenerifeTeno1","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","TenerifeTeno2","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","Gomera1","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","Gomera2","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","Hierro1","Rubia.fruticosa"
"GranCanaria2","Rubia.fruticosa","Hierro2","Rubia.fruticosa"
"TenerifeSouth1","Argyranthemum.frutescens","TenerifeSouth2","Argyranthemum.frutescens"
"TenerifeSouth1","Argyranthemum.frutescens","TenerifeTeno1","Argyranthemum.frutescens"
"TenerifeSouth1","Argyranthemum.frutescens","TenerifeTeno2","Argyranthemum.frutescens"
"TenerifeSouth1","Argyranthemum.frutescens","Gomera1","Argyranthemum.frutescens"
"TenerifeSouth1","Argyranthemum.frutescens","Gomera2","Argyranthemum.frutescens"
"TenerifeSouth1","Euphorbia.balsamifera..f.","WesternSahara1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","WesternSahara2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Fuerteventura1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Fuerteventura2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","GranCanaria1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","GranCanaria2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","TenerifeSouth2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","TenerifeTeno1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","TenerifeTeno2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Gomera1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Gomera2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Hierro1","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..f.","Hierro2","Euphorbia.balsamifera..f."
"TenerifeSouth1","Euphorbia.balsamifera..m.","WesternSahara1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","WesternSahara2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Fuerteventura1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Fuerteventura2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","GranCanaria1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","GranCanaria2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","TenerifeSouth2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","TenerifeTeno1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","TenerifeTeno2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Gomera1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Gomera2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Hierro1","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.balsamifera..m.","Hierro2","Euphorbia.balsamifera..m."
"TenerifeSouth1","Euphorbia.lamarckii","TenerifeSouth2","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","TenerifeTeno1","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","TenerifeTeno2","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","Gomera1","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","Gomera2","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","Hierro1","Euphorbia.lamarckii"
"TenerifeSouth1","Euphorbia.lamarckii","Hierro2","Euphorbia.lamarckii"
"TenerifeSouth1","Frankenia.laevis","TenerifeSouth2","Frankenia.laevis"
"TenerifeSouth1","Frankenia.laevis","TenerifeTeno2","Frankenia.laevis"
"TenerifeSouth1","Helianthemum.canariensis","WesternSahara1","Helianthemum.canariensis"
"TenerifeSouth1","Helianthemum.canariensis","Fuerteventura1","Helianthemum.canariensis"
"TenerifeSouth1","Helianthemum.canariensis","Fuerteventura2","Helianthemum.canariensis"
"TenerifeSouth1","Helianthemum.canariensis","TenerifeSouth2","Helianthemum.canariensis"
"TenerifeSouth1","Launaea.arborescens","WesternSahara1","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","WesternSahara2","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","Fuerteventura1","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","Fuerteventura2","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","GranCanaria1","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","GranCanaria2","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","TenerifeSouth2","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","TenerifeTeno1","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","TenerifeTeno2","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","Gomera1","Launaea.arborescens"
"TenerifeSouth1","Launaea.arborescens","Gomera2","Launaea.arborescens"
"TenerifeSouth1","Lavendula.multifida","Gomera1","Lavendula.multifida"
"TenerifeSouth1","Lotus.sessilifolius","TenerifeSouth2","Lotus.sessilifolius"
"TenerifeSouth1","Lycium.intricatum","WesternSahara1","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","WesternSahara2","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","Fuerteventura1","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","Fuerteventura2","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","GranCanaria1","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","GranCanaria2","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","TenerifeSouth2","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","TenerifeTeno1","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","TenerifeTeno2","Lycium.intricatum"
"TenerifeSouth1","Lycium.intricatum","Gomera2","Lycium.intricatum"
"TenerifeSouth1","Periploca.laevigata","TenerifeSouth2","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","TenerifeTeno1","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","TenerifeTeno2","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","Gomera1","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","Gomera2","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","Hierro1","Periploca.laevigata"
"TenerifeSouth1","Periploca.laevigata","Hierro2","Periploca.laevigata"
"TenerifeSouth1","Plocama.pendula","GranCanaria1","Plocama.pendula"
"TenerifeSouth1","Plocama.pendula","GranCanaria2","Plocama.pendula"
"TenerifeSouth1","Plocama.pendula","Gomera1","Plocama.pendula"
"TenerifeSouth1","Satureja.kuegleri","TenerifeSouth2","Satureja.kuegleri"
"TenerifeSouth1","Satureja.kuegleri","Hierro2","Satureja.kuegleri"
"TenerifeSouth1","Schizogyne.sericea","GranCanaria1","Schizogyne.sericea"
"TenerifeSouth1","Schizogyne.sericea","TenerifeSouth2","Schizogyne.sericea"
"TenerifeSouth1","Schizogyne.sericea","TenerifeTeno1","Schizogyne.sericea"
"TenerifeSouth1","Schizogyne.sericea","TenerifeTeno2","Schizogyne.sericea"
"TenerifeSouth1","Schizogyne.sericea","Hierro2","Schizogyne.sericea"
"TenerifeSouth2","Argyranthemum.frutescens","TenerifeSouth1","Argyranthemum.frutescens"
"TenerifeSouth2","Argyranthemum.frutescens","TenerifeTeno1","Argyranthemum.frutescens"
"TenerifeSouth2","Argyranthemum.frutescens","TenerifeTeno2","Argyranthemum.frutescens"
"TenerifeSouth2","Argyranthemum.frutescens","Gomera1","Argyranthemum.frutescens"
"TenerifeSouth2","Argyranthemum.frutescens","Gomera2","Argyranthemum.frutescens"
"TenerifeSouth2","Euphorbia.balsamifera..f.","WesternSahara1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","WesternSahara2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Fuerteventura1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Fuerteventura2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","GranCanaria1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","GranCanaria2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","TenerifeSouth1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","TenerifeTeno1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","TenerifeTeno2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Gomera1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Gomera2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Hierro1","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..f.","Hierro2","Euphorbia.balsamifera..f."
"TenerifeSouth2","Euphorbia.balsamifera..m.","WesternSahara1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","WesternSahara2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Fuerteventura1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Fuerteventura2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","GranCanaria1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","GranCanaria2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","TenerifeSouth1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","TenerifeTeno1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","TenerifeTeno2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Gomera1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Gomera2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Hierro1","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.balsamifera..m.","Hierro2","Euphorbia.balsamifera..m."
"TenerifeSouth2","Euphorbia.lamarckii","TenerifeSouth1","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","TenerifeTeno1","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","TenerifeTeno2","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","Gomera1","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","Gomera2","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","Hierro1","Euphorbia.lamarckii"
"TenerifeSouth2","Euphorbia.lamarckii","Hierro2","Euphorbia.lamarckii"
"TenerifeSouth2","Fagonia.albiflora","WesternSahara2","Fagonia.albiflora"
"TenerifeSouth2","Fagonia.albiflora","GranCanaria1","Fagonia.albiflora"
"TenerifeSouth2","Fagonia.albiflora","GranCanaria2","Fagonia.albiflora"
"TenerifeSouth2","Fagonia.albiflora","TenerifeTeno1","Fagonia.albiflora"
"TenerifeSouth2","Fagonia.albiflora","TenerifeTeno2","Fagonia.albiflora"
"TenerifeSouth2","Fagonia.albiflora","Gomera2","Fagonia.albiflora"
"TenerifeSouth2","Frankenia.laevis","TenerifeSouth1","Frankenia.laevis"
"TenerifeSouth2","Frankenia.laevis","TenerifeTeno2","Frankenia.laevis"
"TenerifeSouth2","Helianthemum.canariensis","WesternSahara1","Helianthemum.canariensis"
"TenerifeSouth2","Helianthemum.canariensis","Fuerteventura1","Helianthemum.canariensis"
"TenerifeSouth2","Helianthemum.canariensis","Fuerteventura2","Helianthemum.canariensis"
"TenerifeSouth2","Helianthemum.canariensis","TenerifeSouth1","Helianthemum.canariensis"
"TenerifeSouth2","Launaea.arborescens","WesternSahara1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","WesternSahara2","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","Fuerteventura1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","Fuerteventura2","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","GranCanaria1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","GranCanaria2","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","TenerifeSouth1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","TenerifeTeno1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","TenerifeTeno2","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","Gomera1","Launaea.arborescens"
"TenerifeSouth2","Launaea.arborescens","Gomera2","Launaea.arborescens"
"TenerifeSouth2","Lotus.sessilifolius","TenerifeSouth1","Lotus.sessilifolius"
"TenerifeSouth2","Lycium.intricatum","WesternSahara1","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","WesternSahara2","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","Fuerteventura1","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","Fuerteventura2","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","GranCanaria1","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","GranCanaria2","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","TenerifeSouth1","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","TenerifeTeno1","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","TenerifeTeno2","Lycium.intricatum"
"TenerifeSouth2","Lycium.intricatum","Gomera2","Lycium.intricatum"
"TenerifeSouth2","Periploca.laevigata","TenerifeSouth1","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","TenerifeTeno1","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","TenerifeTeno2","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","Gomera1","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","Gomera2","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","Hierro1","Periploca.laevigata"
"TenerifeSouth2","Periploca.laevigata","Hierro2","Periploca.laevigata"
"TenerifeSouth2","Satureja.kuegleri","TenerifeSouth1","Satureja.kuegleri"
"TenerifeSouth2","Satureja.kuegleri","Hierro2","Satureja.kuegleri"
"TenerifeSouth2","Schizogyne.sericea","GranCanaria1","Schizogyne.sericea"
"TenerifeSouth2","Schizogyne.sericea","TenerifeSouth1","Schizogyne.sericea"
"TenerifeSouth2","Schizogyne.sericea","TenerifeTeno1","Schizogyne.sericea"
"TenerifeSouth2","Schizogyne.sericea","TenerifeTeno2","Schizogyne.sericea"
"TenerifeSouth2","Schizogyne.sericea","Hierro2","Schizogyne.sericea"
"TenerifeTeno1","Argyranthemum.frutescens","TenerifeSouth1","Argyranthemum.frutescens"
"TenerifeTeno1","Argyranthemum.frutescens","TenerifeSouth2","Argyranthemum.frutescens"
"TenerifeTeno1","Argyranthemum.frutescens","TenerifeTeno2","Argyranthemum.frutescens"
"TenerifeTeno1","Argyranthemum.frutescens","Gomera1","Argyranthemum.frutescens"
"TenerifeTeno1","Argyranthemum.frutescens","Gomera2","Argyranthemum.frutescens"
"TenerifeTeno1","Ceballosia.fruticosa","TenerifeTeno2","Ceballosia.fruticosa"
"TenerifeTeno1","Ceballosia.fruticosa","Hierro1","Ceballosia.fruticosa"
"TenerifeTeno1","Ceballosia.fruticosa","Hierro2","Ceballosia.fruticosa"
"TenerifeTeno1","Euphorbia.balsamifera..f.","WesternSahara1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","WesternSahara2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Fuerteventura1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Fuerteventura2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","GranCanaria1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","GranCanaria2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","TenerifeSouth1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","TenerifeSouth2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","TenerifeTeno2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Gomera1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Gomera2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Hierro1","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..f.","Hierro2","Euphorbia.balsamifera..f."
"TenerifeTeno1","Euphorbia.balsamifera..m.","WesternSahara1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","WesternSahara2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Fuerteventura1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Fuerteventura2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","GranCanaria1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","GranCanaria2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","TenerifeSouth1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","TenerifeSouth2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","TenerifeTeno2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Gomera1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Gomera2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Hierro1","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.balsamifera..m.","Hierro2","Euphorbia.balsamifera..m."
"TenerifeTeno1","Euphorbia.lamarckii","TenerifeSouth1","Euphorbia.lamarckii"
"TenerifeTeno1","Euphorbia.lamarckii","TenerifeSouth2","Euphorbia.lamarckii"
"TenerifeTeno1","Euphorbia.lamarckii","TenerifeTeno2","Euphorbia.lamarckii"
"TenerifeTeno1","Euphorbia.lamarckii","Gomera1","Euphorbia.lamarckii"
"TenerifeTeno1","Euphorbia.lamarckii","Gomera2","Euphorbia.lamarckii"
